Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2276","t2076","VBISalEnt47697_2276","PATRIC.209261.6.NC_004631.CDS.2138925.2140166.fwd","PATRIC","CDS",2138925,2140166,1242,"+","FIG00052605","PLF_590_00000748","PGF_08055298","NP_805836.1",413,"ybhO","Cardiolipin synthase (EC 2.7.8.-) bacterial type ClsB, has minor trans-phosphatidylation activity converting PE to PG","GO:0008808|cardiolipin synthase activity;GO:0008808|UDP-N-acetylglucosamine:serine-protein N-acetylglucosamine-1-phosphotransferase activity;GO:0008808|GDP-mannose:serine-protein mannose-1-phosphotransferase activity;GO:0008808|archaetidylserine synthase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2277","t2077","VBISalEnt47697_2277","PATRIC.209261.6.NC_004631.CDS.2140166.2141128.fwd","PATRIC","CDS",2140166,2141128,963,"+","FIG00957539","PLF_590_00002761","PGF_00014126","NP_805837.1",320,"ybhN","Inner membrane protein YbhQ",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2278",,"VBISalEnt47697_2278","PATRIC.209261.6.NC_004631.CDS.2141131.2141283.rev","PATRIC","CDS",2141131,2141283,153,"-","FIG00920505","PLF_590_00008120","PGF_03309792",,50,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2279",,"VBISalEnt47697_2279","PATRIC.209261.6.NC_004631.CDS.2141276.2141533.rev","PATRIC","CDS",2141276,2141533,258,"-","FIG00920505","PLF_590_00003754","PGF_03307958",,85,,"Putative inner membrane protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2280","t2079","VBISalEnt47697_2280","PATRIC.209261.6.NC_004631.CDS.2141563.2142216.rev","PATRIC","CDS",2141563,2142216,654,"-","FIG00638284","PLF_590_00002620","PGF_03305872","NP_805838.1",217,,"Integral membrane protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2281",,"VBISalEnt47697_2281","PATRIC.209261.6.NC_004631.CDS.2142417.2142746.rev","PATRIC","CDS",2142417,2142746,330,"-","FIG01056920","PLF_590_00000589","PGF_00014124",,109,,"Inner membrane protein YbhL",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2282",,"VBISalEnt47697_2282","PATRIC.209261.6.NC_004631.CDS.2142721.2143062.rev","PATRIC","CDS",2142721,2143062,342,"-","FIG01056920","PLF_590_00000589","PGF_00014124",,113,,"Inner membrane protein YbhL",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2283","t2081","VBISalEnt47697_2283","PATRIC.209261.6.NC_004631.CDS.2143170.2143622.rev","PATRIC","CDS",2143170,2143622,453,"-","FIG00018405","PLF_590_00002864","PGF_00022550","NP_805839.1",150,"moaE","Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12)","GO:0030366|molybdopterin synthase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2284","t2082","VBISalEnt47697_2284","PATRIC.209261.6.NC_004631.CDS.2143624.2143869.rev","PATRIC","CDS",2143624,2143869,246,"-","FIG00003839","PLF_590_00003536","PGF_00022566","NP_805840.2",81,"moaD","Molybdopterin synthase sulfur carrier subunit",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2285","t2083","VBISalEnt47697_2285","PATRIC.209261.6.NC_004631.CDS.2143862.2144347.rev","PATRIC","CDS",2143862,2144347,486,"-","FIG00053487","PLF_590_00003049","PGF_00419913","NP_805841.1",161,"moaC","Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17)",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2286","t2084","VBISalEnt47697_2286","PATRIC.209261.6.NC_004631.CDS.2144350.2144862.rev","PATRIC","CDS",2144350,2144862,513,"-","FIG00032229","PLF_590_00002557","PGF_00022467","NP_805842.1",170,"moaB","Molybdenum cofactor biosynthesis protein MoaB",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2287","t2085","VBISalEnt47697_2287","PATRIC.209261.6.NC_004631.CDS.2144884.2145873.rev","PATRIC","CDS",2144884,2145873,990,"-","FIG00002018","PLF_590_00001206","PGF_10244701","NP_805843.1",329,"moaA","GTP 3',8-cyclase (EC 4.1.99.22)",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2288","t2086","VBISalEnt47697_2288","PATRIC.209261.6.NC_004631.CDS.2146270.2147178.fwd","PATRIC","CDS",2146270,2147178,909,"+","FIG01953806","PLF_590_00008256","PGF_10414696","NP_805844.1",302,,"Putative structural protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2289",,"VBISalEnt47697_2289","PATRIC.209261.6.NC_004631.CDS.2147273.2149024.rev","PATRIC","CDS",2147273,2149024,1752,"-","FIG00003304","PLF_590_00000014","PGF_03298164",,583,,"Leucine-rich-repeat protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2290",,"VBISalEnt47697_2290","PATRIC.209261.6.NC_004631.CDS.2149079.2149318.rev","PATRIC","CDS",2149079,2149318,240,"-","FIG00003304","PLF_590_00000014","PGF_03298164",,79,,"Leucine-rich-repeat protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2291",,"VBISalEnt47697_2291","PATRIC.209261.6.NC_004631.CDS.2149391.2149537.rev","PATRIC","CDS",2149391,2149537,147,"-","FIG00003304","PLF_590_00000014","PGF_03298164",,48,,"Leucine-rich-repeat protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2292","t2088","VBISalEnt47697_2292","PATRIC.209261.6.NC_004631.CDS.2149545.2149718.rev","PATRIC","CDS",2149545,2149718,174,"-","FIG01308092","PLF_590_00006645","PGF_03309112","NP_805845.1",57,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2293","t2089","VBISalEnt47697_2293","PATRIC.209261.6.NC_004631.CDS.2150027.2152048.rev","PATRIC","CDS",2150027,2152048,2022,"-","FIG00000146","PLF_590_00000444","PGF_00950554","NP_805846.1",673,"uvrB","Excinuclease ABC subunit B","GO:0003676|nucleic acid binding;GO:0003677|DNA binding;GO:0004386|helicase activity;GO:0004518|nuclease activity;GO:0005524|ATP binding;GO:0006289|nucleotide-excision repair"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2294","t2090","VBISalEnt47697_2294","PATRIC.209261.6.NC_004631.CDS.2152699.2153385.rev","PATRIC","CDS",2152699,2153385,687,"-","FIG00000423","PLF_590_00002836","PGF_03760224","NP_805847.1",228,"bioD","Dethiobiotin synthase BioD (EC 6.3.3.3)","GO:0004141|dethiobiotin synthase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2295","t2091","VBISalEnt47697_2295","PATRIC.209261.6.NC_004631.CDS.2153378.2154133.rev","PATRIC","CDS",2153378,2154133,756,"-",,"PLF_590_00002860","PGF_02931312","NP_805848.1",251,"bioC","Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2296","t2092","VBISalEnt47697_2296","PATRIC.209261.6.NC_004631.CDS.2154117.2155274.rev","PATRIC","CDS",2154117,2155274,1158,"-","FIG00051001","PLF_590_00000153","PGF_07541421","NP_805849.1",385,"bioF","8-amino-7-oxononanoate synthase (EC 2.3.1.47)","GO:0008710|8-amino-7-oxononanoate synthase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2297","t2093","VBISalEnt47697_2297","PATRIC.209261.6.NC_004631.CDS.2155271.2156311.rev","PATRIC","CDS",2155271,2156311,1041,"-","FIG00000467","PLF_590_00003182","PGF_01400330","NP_805850.1",346,"bioB","Biotin synthase (EC 2.8.1.6)","GO:0004076|biotin synthase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2298","t2094","VBISalEnt47697_2298","PATRIC.209261.6.NC_004631.CDS.2156398.2157687.fwd","PATRIC","CDS",2156398,2157687,1290,"+","FIG00012547","PLF_590_00001435","PGF_05255412","NP_805851.1",429,"bioA","Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)","GO:0004015|adenosylmethionine-8-amino-7-oxononanoate transaminase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2299","t2095","VBISalEnt47697_2299","PATRIC.209261.6.NC_004631.CDS.2157745.2158221.fwd","PATRIC","CDS",2157745,2158221,477,"+","FIG00554570","PLF_590_00003505","PGF_00064191","NP_805852.1",158,"ybhB","UPF0098 protein ybhB",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2300","t2096","VBISalEnt47697_2300","PATRIC.209261.6.NC_004631.CDS.2158306.2159826.rev","PATRIC","CDS",2158306,2159826,1521,"-","FIG00091940","PLF_590_00001567","PGF_02098099","NP_805853.1",506,"hutH","Histidine ammonia-lyase (EC 4.3.1.3)","GO:0004397|histidine ammonia-lyase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.207","t0189","VBISalEnt47697_0207","PATRIC.209261.6.NC_004631.CDS.215905.216639.rev","PATRIC","CDS",215905,216639,735,"-","FIG00008905","PLF_590_00007856","PGF_00004779","NP_804072.1",244,"staB","Fimbria adhesin EcpD",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2301","t2097","VBISalEnt47697_2301","PATRIC.209261.6.NC_004631.CDS.2159828.2161513.rev","PATRIC","CDS",2159828,2161513,1686,"-","FIG00094176","PLF_590_00000284","PGF_00066260","NP_805854.1",561,"hutU","Urocanate hydratase (EC 4.2.1.49)","GO:0016153|urocanate hydratase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2302","t2098","VBISalEnt47697_2302","PATRIC.209261.6.NC_004631.CDS.2161709.2162434.rev","PATRIC","CDS",2161709,2162434,726,"-","FIG00102562","PLF_590_00001459","PGF_07711219","NP_805855.1",241,"hutC","Histidine utilization repressor",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2303","t2099","VBISalEnt47697_2303","PATRIC.209261.6.NC_004631.CDS.2162479.2163432.rev","PATRIC","CDS",2162479,2163432,954,"-","FIG00138112","PLF_590_00000968","PGF_00906931","NP_805856.1",317,"hutG","Formiminoglutamase (EC 3.5.3.8)","GO:0050415|formimidoylglutamase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2304","t2100","VBISalEnt47697_2304","PATRIC.209261.6.NC_004631.CDS.2163429.2164652.rev","PATRIC","CDS",2163429,2164652,1224,"-","FIG00057840","PLF_590_00002406","PGF_03743985","NP_805857.1",407,"hutI","Imidazolonepropionase (EC 3.5.2.7)","GO:0050480|imidazolonepropionase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2305","t2101","VBISalEnt47697_2305","PATRIC.209261.6.NC_004631.CDS.2164890.2166173.fwd","PATRIC","CDS",2164890,2166173,1284,"+","FIG01955914","PLF_590_00001587","PGF_00030154","NP_805858.1",427,"ybhC","Pectinesterase (EC 3.1.1.11)",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2306","t2102","VBISalEnt47697_2306","PATRIC.209261.6.NC_004631.CDS.2166317.2167312.rev","PATRIC","CDS",2166317,2167312,996,"-","FIG01264018","PLF_590_00003114","PGF_05564656","NP_805859.1",331,"ybhE","6-phosphogluconolactonase (EC 3.1.1.31)","GO:0017057|6-phosphogluconolactonase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2307","t2103","VBISalEnt47697_2307","PATRIC.209261.6.NC_004631.CDS.2167434.2168294.fwd","PATRIC","CDS",2167434,2168294,861,"+","FIG00644599","PLF_590_00003645","PGF_00012681","NP_805860.1",286,"ybhA","Hydrolase, HAD superfamily",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.208","t0190","VBISalEnt47697_0208","PATRIC.209261.6.NC_004631.CDS.216818.217402.rev","PATRIC","CDS",216818,217402,585,"-","FIG00009793","PLF_590_00007869","PGF_00064705","NP_804073.1",194,"staA","Uncharacterized fimbrial-like protein YadN",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2308","t2104","VBISalEnt47697_2308","PATRIC.209261.6.NC_004631.CDS.2168295.2169353.rev","PATRIC","CDS",2168295,2169353,1059,"-","FIG00002742","PLF_590_00001671","PGF_06842926","NP_805861.1",352,"modC","Molybdenum ABC transporter ATP-binding protein ModC",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2309","t2105","VBISalEnt47697_2309","PATRIC.209261.6.NC_004631.CDS.2169356.2170045.rev","PATRIC","CDS",2169356,2170045,690,"-","FIG00002718","PLF_590_00002037","PGF_09402727","NP_805862.1",229,"modB","Molybdenum ABC transporter permease protein ModB",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2310","t2106","VBISalEnt47697_2310","PATRIC.209261.6.NC_004631.CDS.2170045.2170818.rev","PATRIC","CDS",2170045,2170818,774,"-","FIG00021644","PLF_590_00000295","PGF_05572422","NP_805863.1",257,"modA","Molybdenum ABC transporter, substrate-binding protein ModA",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2311","t2107","VBISalEnt47697_2311","PATRIC.209261.6.NC_004631.CDS.2170985.2171134.rev","PATRIC","CDS",2170985,2171134,150,"-","FIG01200701","PLF_590_00003403","PGF_01522203","NP_805864.1",49,"ybhT","AcrZ membrane protein associated with AcrAB-TolC multidrug efflux pump",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2312","t2108","VBISalEnt47697_2312","PATRIC.209261.6.NC_004631.CDS.2171263.2172051.fwd","PATRIC","CDS",2171263,2172051,789,"+","FIG00051986","PLF_590_00002529","PGF_07478126","NP_805865.1",262,"modE","DNA-binding domain of ModE / Molybdate-binding domain of ModE",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2313","t2109","VBISalEnt47697_2313","PATRIC.209261.6.NC_004631.CDS.2172119.2173594.fwd","PATRIC","CDS",2172119,2173594,1476,"+","FIG00923318","PLF_590_00000817","PGF_00042301","NP_805866.1",491,"modF","Putative molybdenum transport ATP-binding protein modF",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2314","t2110","VBISalEnt47697_2314","PATRIC.209261.6.NC_004631.CDS.2173765.2174673.fwd","PATRIC","CDS",2173765,2174673,909,"+","FIG00920505","PLF_590_00002189","PGF_00041544","NP_805867.1",302,,"Putative inner membrane protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2315","t2111","VBISalEnt47697_2315","PATRIC.209261.6.NC_004631.CDS.2174953.2175912.fwd","PATRIC","CDS",2174953,2175912,960,"+","FIG00145525","PLF_590_00024481","PGF_01033123","NP_805868.1",319,"galE","UDP-glucose 4-epimerase (EC 5.1.3.2)","GO:0003978|UDP-glucose 4-epimerase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2316","t2112","VBISalEnt47697_2316","PATRIC.209261.6.NC_004631.CDS.2175923.2176969.fwd","PATRIC","CDS",2175923,2176969,1047,"+","FIG00623809","PLF_590_00001302","PGF_01010490","NP_805869.1",348,"galT","Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)","GO:0017103|UTP:galactose-1-phosphate uridylyltransferase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2317","t2113","VBISalEnt47697_2317","PATRIC.209261.6.NC_004631.CDS.2176972.2178120.fwd","PATRIC","CDS",2176972,2178120,1149,"+","FIG00024073","PLF_590_00001143","PGF_00007085","NP_805870.1",382,"galK","Galactokinase (EC 2.7.1.6)","GO:0004335|galactokinase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.209","t0191","VBISalEnt47697_0209","PATRIC.209261.6.NC_004631.CDS.217797.218276.rev","PATRIC","CDS",217797,218276,480,"-","FIG00000171","PLF_590_00002910","PGF_10123167","NP_804074.1",159,"folK","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)","GO:0003848|2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2318","t2114","VBISalEnt47697_2318","PATRIC.209261.6.NC_004631.CDS.2178114.2179154.fwd","PATRIC","CDS",2178114,2179154,1041,"+","FIG00135025","PLF_590_00001637","PGF_07410757","NP_805871.1",346,"galM","Aldose 1-epimerase (EC 5.1.3.3)","GO:0004034|aldose 1-epimerase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2319","t2115","VBISalEnt47697_2319","PATRIC.209261.6.NC_004631.CDS.2179378.2180130.fwd","PATRIC","CDS",2179378,2180130,753,"+","FIG00005840","PLF_590_00002569","PGF_02703381","NP_805872.1",250,"gpmA","Phosphoglycerate mutase (EC 5.4.2.11)",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2320","t2116","VBISalEnt47697_2320","PATRIC.209261.6.NC_004631.CDS.2180221.2180997.rev","PATRIC","CDS",2180221,2180997,777,"-","FIG01304275","PLF_590_00024055","PGF_03022639","NP_805873.1",258,,"Ferrichrome transport ATP-binding protein FhuC",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2321","t2117","VBISalEnt47697_2321","PATRIC.209261.6.NC_004631.CDS.2180997.2181980.rev","PATRIC","CDS",2180997,2181980,984,"-","FIG01045431","PLF_590_00001853","PGF_08153726","NP_805874.1",327,,"ABC transporter, permease protein (cluster 8, B12/iron complex)",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2322","t2118","VBISalEnt47697_2322","PATRIC.209261.6.NC_004631.CDS.2182229.2183410.rev","PATRIC","CDS",2182229,2183410,1182,"-","FIG00002110","PLF_590_00000780","PGF_00070354","NP_805875.1",393,"aroG","2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.210","t0192","VBISalEnt47697_0210","PATRIC.209261.6.NC_004631.CDS.218273.219637.rev","PATRIC","CDS",218273,219637,1365,"-","FIG00000948","PLF_590_00002675","PGF_00034566","NP_804075.1",454,"pcnB","Poly(A) polymerase (EC 2.7.7.19)","GO:0004652|polynucleotide adenylyltransferase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2323","t2119","VBISalEnt47697_2323","PATRIC.209261.6.NC_004631.CDS.2183601.2183987.fwd","PATRIC","CDS",2183601,2183987,387,"+","FIG00634499","PLF_590_00001528","PGF_00410709","NP_805876.1",128,,"putative secreted protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2324","t2120","VBISalEnt47697_2324","PATRIC.209261.6.NC_004631.CDS.2184098.2185036.fwd","PATRIC","CDS",2184098,2185036,939,"+","FIG01303808","PLF_590_00000881","PGF_00067530","NP_805877.1",312,"ybgR","Zinc transporter ZitB",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2325","t2121","VBISalEnt47697_2325","PATRIC.209261.6.NC_004631.CDS.2185033.2185752.rev","PATRIC","CDS",2185033,2185752,720,"-","FIG00016286","PLF_590_00001955","PGF_00048955","NP_805878.1",239,"pnuC","Ribosyl nicotinamide transporter, PnuC-like",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2326","t2122","VBISalEnt47697_2326","PATRIC.209261.6.NC_004631.CDS.2185777.2186820.rev","PATRIC","CDS",2185777,2186820,1044,"-","FIG00000463","PLF_590_00000135","PGF_02278006","NP_805879.1",347,"nadA","Quinolinate synthetase (EC 2.5.1.72)",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2327","t2126","VBISalEnt47697_2327","PATRIC.209261.6.NC_004631.CDS.2187782.2188570.rev","PATRIC","CDS",2187782,2188570,789,"-","FIG00120617","PLF_590_00000652","PGF_01066545","NP_805880.1",262,"ybgF","Cell division coordinator CpoB",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2328","t2127","VBISalEnt47697_2328","PATRIC.209261.6.NC_004631.CDS.2188580.2189104.rev","PATRIC","CDS",2188580,2189104,525,"-","FIG00000810","PLF_590_00002081","PGF_00057028","NP_805881.1",174,"pal","Tol-Pal system peptidoglycan-associated lipoprotein PAL",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2329","t2128","VBISalEnt47697_2329","PATRIC.209261.6.NC_004631.CDS.2189139.2190434.rev","PATRIC","CDS",2189139,2190434,1296,"-","FIG00000654","PLF_590_00001718","PGF_10535181","NP_805882.1",431,"tolB","Tol-Pal system beta propeller repeat protein TolB",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2330","t2129","VBISalEnt47697_2330","PATRIC.209261.6.NC_004631.CDS.2190555.2191685.rev","PATRIC","CDS",2190555,2191685,1131,"-","FIG00001059","PLF_590_00000113","PGF_05346766","NP_805883.1",376,"tolA","TolA protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2331","t2130","VBISalEnt47697_2331","PATRIC.209261.6.NC_004631.CDS.2191750.2192178.rev","PATRIC","CDS",2191750,2192178,429,"-","FIG00039983","PLF_590_00003256","PGF_00057016","NP_805884.1",142,"tolR","Tol biopolymer transport system, TolR protein","GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2332","t2131","VBISalEnt47697_2332","PATRIC.209261.6.NC_004631.CDS.2192182.2192865.rev","PATRIC","CDS",2192182,2192865,684,"-","FIG00002161","PLF_590_00002698","PGF_00648054","NP_805885.1",227,"tolQ","Tol-Pal system protein TolQ",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2333","t2132","VBISalEnt47697_2333","PATRIC.209261.6.NC_004631.CDS.2192871.2193212.rev","PATRIC","CDS",2192871,2193212,342,"-","FIG00002515","PLF_590_00002082","PGF_00057032","NP_805886.1",113,"ybgC","Tol-Pal system-associated acyl-CoA thioesterase",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2334","t2133","VBISalEnt47697_2334","PATRIC.209261.6.NC_004631.CDS.2193504.2193785.rev","PATRIC","CDS",2193504,2193785,282,"-","FIG00948151","PLF_590_00001882","PGF_04208744","NP_805887.1",93,,"Cyd operon protein YbgE",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2335","t2134","VBISalEnt47697_2335","PATRIC.209261.6.NC_004631.CDS.2193922.2194035.rev","PATRIC","CDS",2193922,2194035,114,"-","FIG00510250","PLF_590_00002637","PGF_04515164","NP_805888.1",37,,"Cytochrome d ubiquinol oxidase subunit X (EC 1.10.3.-)","GO:0008827|cytochrome o ubiquinol oxidase activity;GO:0008827|cytochrome bo3 ubiquinol oxidase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2336","t2135","VBISalEnt47697_2336","PATRIC.209261.6.NC_004631.CDS.2194050.2195189.rev","PATRIC","CDS",2194050,2195189,1140,"-","FIG00000390","PLF_590_00002834","PGF_10109529","NP_805889.1",379,"cydB","Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)","GO:0006118|electron transport;GO:0016020|membrane"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2337","t2136","VBISalEnt47697_2337","PATRIC.209261.6.NC_004631.CDS.2195205.2196773.rev","PATRIC","CDS",2195205,2196773,1569,"-","FIG00096593","PLF_590_00001369","PGF_01605461","NP_805890.1",522,"cydA","Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)","GO:0006118|electron transport;GO:0016020|membrane;GO:0016491|oxidoreductase activity"
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2338",,"VBISalEnt47697_2338","PATRIC.209261.6.NC_004631.CDS.2197003.2197116.fwd","PATRIC","CDS",2197003,2197116,114,"+","FIG01378457","PLF_590_00004358","PGF_03308227",,37,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2339",,"VBISalEnt47697_2339","PATRIC.209261.6.NC_004631.CDS.2197994.2198119.rev","PATRIC","CDS",2197994,2198119,126,"-","FIG01045854","PLF_590_00003741","PGF_00183896",,41,,"hypothetical protein",
"Salmonella enterica subsp. enterica serovar Typhi str. Ty2","209261.6","NC_004631","fig|209261.6.peg.2340",,"VBISalEnt47697_2340","PATRIC.209261.6.NC_004631.CDS.2198206.2198331.rev","PATRIC","CDS",2198206,2198331,126,"-","FIG01045756","PLF_590_00003603","PGF_03307901",,41,,"hypothetical protein",
