Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.8","SARI_00007","VBISalEnt13497_0008","PATRIC.41514.7.NC_010067.CDS.11437.12270.fwd","PATRIC","CDS",11437,12270,834,"+","FIG00002974","PLF_590_00001067","PGF_10414515","YP_001569103.1",277,"mazG","Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1117","SARI_01178","VBISalEnt13497_1117","PATRIC.41514.7.NC_010067.CDS.1143751.1144584.fwd","PATRIC","CDS",1143751,1144584,834,"+","FIG00795509","PLF_590_00003357","PGF_05580933","YP_001570225.1",277,,"Peptide chain release factor N(5)-glutamine methyltransferase (EC 2.1.1.297)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1118","SARI_01179","VBISalEnt13497_1118","PATRIC.41514.7.NC_010067.CDS.1144581.1144970.fwd","PATRIC","CDS",1144581,1144970,390,"+","FIG00143624","PLF_590_00002746","PGF_00425763","YP_001570226.1",129,,"FIG002082: Protein SirB2",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1119","SARI_01180","VBISalEnt13497_1119","PATRIC.41514.7.NC_010067.CDS.1144974.1145783.fwd","PATRIC","CDS",1144974,1145783,810,"+","FIG00002708","PLF_590_00000966","PGF_00425802","YP_001570227.1",269,,"FIG002708: Protein SirB1",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1120","SARI_01181","VBISalEnt13497_1120","PATRIC.41514.7.NC_010067.CDS.1145821.1146675.fwd","PATRIC","CDS",1145821,1146675,855,"+","FIG00000556","PLF_590_00003302","PGF_00039342","YP_001570228.1",284,,"2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.119","SARI_00120","VBISalEnt13497_0119","PATRIC.41514.7.NC_010067.CDS.114640.115248.fwd","PATRIC","CDS",114640,115248,609,"+","FIG00140212","PLF_590_00001772","PGF_00006192","YP_001569215.1",202,,"Formate hydrogenlyase subunit 2",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1121","SARI_01182","VBISalEnt13497_1121","PATRIC.41514.7.NC_010067.CDS.1146729.1147829.rev","PATRIC","CDS",1146729,1147829,1101,"-","FIG00634903","PLF_590_00001121","PGF_03161859","YP_001570229.1",366,,"Calcium/proton antiporter",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1122","SARI_01183","VBISalEnt13497_1122","PATRIC.41514.7.NC_010067.CDS.1148096.1148326.fwd","PATRIC","CDS",1148096,1148326,231,"+","FIG00554702","PLF_590_00003626","PGF_00416769","YP_001570230.1",76,"chaB","Cation transport regulator chaB",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1123","SARI_01184","VBISalEnt13497_1123","PATRIC.41514.7.NC_010067.CDS.1148481.1148834.rev","PATRIC","CDS",1148481,1148834,354,"-","FIG00553356","PLF_590_00003010","PGF_00037975","YP_001570231.1",117,,"Protein YchN",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1124","SARI_01185","VBISalEnt13497_1124","PATRIC.41514.7.NC_010067.CDS.1149055.1150437.fwd","PATRIC","CDS",1149055,1150437,1383,"+","FIG00553417","PLF_590_00000766","PGF_00041764","YP_001570232.1",460,,"Putative invasin",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1125","SARI_01186","VBISalEnt13497_1125","PATRIC.41514.7.NC_010067.CDS.1150438.1151088.rev","PATRIC","CDS",1150438,1151088,651,"-","FIG00001173","PLF_590_00002298","PGF_00025709","YP_001570233.1",216,,"Nitrate/nitrite response regulator protein NarL",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1126","SARI_01187","VBISalEnt13497_1126","PATRIC.41514.7.NC_010067.CDS.1151081.1152877.rev","PATRIC","CDS",1151081,1152877,1797,"-","FIG00001040","PLF_590_00000147","PGF_01837778","YP_001570234.1",598,,"Nitrate/nitrite sensor protein NarX",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.120","SARI_00121","VBISalEnt13497_0120","PATRIC.41514.7.NC_010067.CDS.115248.117074.fwd","PATRIC","CDS",115248,117074,1827,"+","FIG00143014","PLF_590_00002015","PGF_00006193","YP_001569216.1",608,,"Formate hydrogenlyase subunit 3",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1127","SARI_01188","VBISalEnt13497_1127","PATRIC.41514.7.NC_010067.CDS.1153215.1154612.fwd","PATRIC","CDS",1153215,1154612,1398,"+","FIG00005529","PLF_590_00000600","PGF_06212174","YP_001570235.1",465,,"Nitrate/nitrite transporter NarK",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1128","SARI_01190","VBISalEnt13497_1128","PATRIC.41514.7.NC_010067.CDS.1154998.1158741.fwd","PATRIC","CDS",1154998,1158741,3744,"+","FIG00001044","PLF_590_00000127","PGF_09372748","YP_001570237.1",1247,,"Respiratory nitrate reductase alpha chain (EC 1.7.99.4)","GO:0008940|nitrate reductase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1129","SARI_01191","VBISalEnt13497_1129","PATRIC.41514.7.NC_010067.CDS.1158738.1160273.fwd","PATRIC","CDS",1158738,1160273,1536,"+","FIG00001035","PLF_590_00002199","PGF_00047730","YP_001570238.1",511,,"Respiratory nitrate reductase beta chain (EC 1.7.99.4)","GO:0008940|nitrate reductase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1130","SARI_01192","VBISalEnt13497_1130","PATRIC.41514.7.NC_010067.CDS.1160270.1160980.fwd","PATRIC","CDS",1160270,1160980,711,"+","FIG00001138","PLF_590_00001598","PGF_00047732","YP_001570239.1",236,,"Respiratory nitrate reductase delta chain (EC 1.7.99.4)","GO:0008940|nitrate reductase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1131","SARI_01193","VBISalEnt13497_1131","PATRIC.41514.7.NC_010067.CDS.1160980.1161657.fwd","PATRIC","CDS",1160980,1161657,678,"+","FIG00001079","PLF_590_00002200","PGF_00047734","YP_001570240.1",225,,"Respiratory nitrate reductase gamma chain (EC 1.7.99.4)","GO:0008940|nitrate reductase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1132","SARI_01197","VBISalEnt13497_1132","PATRIC.41514.7.NC_010067.CDS.1162424.1163266.rev","PATRIC","CDS",1162424,1163266,843,"-","FIG00000507","PLF_590_00002277","PGF_00006320","YP_001570241.1",280,"purU","Formyltetrahydrofolate deformylase (EC 3.5.1.10)","GO:0008864|formyltetrahydrofolate deformylase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1133","SARI_01198","VBISalEnt13497_1133","PATRIC.41514.7.NC_010067.CDS.1163317.1163676.rev","PATRIC","CDS",1163317,1163676,360,"-","FIG00005540","PLF_590_00003442","PGF_02085373","YP_001570242.1",119,,"UPF0225 protein YchJ",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1134","SARI_01199","VBISalEnt13497_1134","PATRIC.41514.7.NC_010067.CDS.1163886.1164791.fwd","PATRIC","CDS",1163886,1164791,906,"+","FIG01304453","PLF_590_00002921","PGF_08091577","YP_001570243.1",301,,"FIG00613342: Bacterial patatin-like phospholipase domain containing protein",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1135","SARI_01200","VBISalEnt13497_1135","PATRIC.41514.7.NC_010067.CDS.1164882.1165895.fwd","PATRIC","CDS",1164882,1165895,1014,"+","FIG00905796","PLF_590_00001703","PGF_00047187","YP_001570244.1",337,,"Regulator of RpoS",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1136","SARI_01201","VBISalEnt13497_1136","PATRIC.41514.7.NC_010067.CDS.1166098.1167006.fwd","PATRIC","CDS",1166098,1167006,909,"+","FIG00000108","PLF_590_00000878","PGF_00064393","YP_001570245.1",302,,"UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)","GO:0003983|UTP:glucose-1-phosphate uridylyltransferase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1137","SARI_01202","VBISalEnt13497_1137","PATRIC.41514.7.NC_010067.CDS.1167136.1167549.rev","PATRIC","CDS",1167136,1167549,414,"-","FIG00613194","PLF_590_00002389","PGF_03919925","YP_001570246.1",137,,"DNA-binding protein H-NS",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1138","SARI_01203","VBISalEnt13497_1138","PATRIC.41514.7.NC_010067.CDS.1168087.1168704.fwd","PATRIC","CDS",1168087,1168704,618,"+","FIG00000655","PLF_590_00002214","PGF_10401812","YP_001570247.1",205,,"Thymidine kinase (EC 2.7.1.21)","GO:0004797|thymidine kinase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1139","SARI_01204","VBISalEnt13497_1139","PATRIC.41514.7.NC_010067.CDS.1168931.1171609.rev","PATRIC","CDS",1168931,1171609,2679,"-","FIG00055762","PLF_590_00000168","PGF_09084129","YP_001570248.1",892,,"Acetaldehyde dehydrogenase (EC 1.2.1.10) / Alcohol dehydrogenase (EC 1.1.1.1)","GO:0008774|acetaldehyde dehydrogenase (acetylating) activity;GO:0004022|alcohol dehydrogenase (NAD) activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.121","SARI_00122","VBISalEnt13497_0121","PATRIC.41514.7.NC_010067.CDS.117077.118000.fwd","PATRIC","CDS",117077,118000,924,"+","FIG00133502","PLF_590_00001908","PGF_00006228","YP_001569217.1",307,,"Formate hydrogenlyase subunit 4",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1140","SARI_01205","VBISalEnt13497_1140","PATRIC.41514.7.NC_010067.CDS.1172086.1172733.fwd","PATRIC","CDS",1172086,1172733,648,"+","FIG01056920","PLF_590_00001742","PGF_01412799","YP_001570249.1",215,,"UPF0056 inner membrane protein YchE",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1141","SARI_01207","VBISalEnt13497_1141","PATRIC.41514.7.NC_010067.CDS.1173497.1175128.fwd","PATRIC","CDS",1173497,1175128,1632,"+","FIG00451095","PLF_590_00000474","PGF_02147779","YP_001570251.1",543,,"Oligopeptide ABC transporter, substrate-binding protein OppA (TC 3.A.1.5.1)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1142","SARI_01208","VBISalEnt13497_1142","PATRIC.41514.7.NC_010067.CDS.1175251.1176171.fwd","PATRIC","CDS",1175251,1176171,921,"+","FIG00945384","PLF_590_00001238","PGF_00977978","YP_001570252.1",306,"oppB","Oligopeptide ABC transporter, permease protein OppB (TC 3.A.1.5.1)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1143","SARI_01209","VBISalEnt13497_1143","PATRIC.41514.7.NC_010067.CDS.1176186.1177094.fwd","PATRIC","CDS",1176186,1177094,909,"+","FIG00455853","PLF_590_00000452","PGF_10569020","YP_001570253.1",302,,"Oligopeptide ABC transporter, permease protein OppC (TC 3.A.1.5.1)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1144","SARI_01210","VBISalEnt13497_1144","PATRIC.41514.7.NC_010067.CDS.1177106.1178119.fwd","PATRIC","CDS",1177106,1178119,1014,"+","FIG00002049","PLF_590_00001583","PGF_09990804","YP_001570254.1",337,"oppD","Oligopeptide ABC transporter, ATP-binding protein OppD (TC 3.A.1.5.1)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1145","SARI_01211","VBISalEnt13497_1145","PATRIC.41514.7.NC_010067.CDS.1178116.1179120.fwd","PATRIC","CDS",1178116,1179120,1005,"+","FIG00018865","PLF_590_00000475","PGF_07131324","YP_001570255.1",334,,"Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1146","SARI_01212","VBISalEnt13497_1146","PATRIC.41514.7.NC_010067.CDS.1179168.1180004.fwd","PATRIC","CDS",1179168,1180004,837,"+","FIG00001086","PLF_590_00002051","PGF_04757145","YP_001570256.1",278,,"Potassium voltage-gated channel subfamily KQT; possible potassium channel, VIC family",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1147","SARI_01213","VBISalEnt13497_1147","PATRIC.41514.7.NC_010067.CDS.1180048.1180377.rev","PATRIC","CDS",1180048,1180377,330,"-","FIG00923555","PLF_590_00002748","PGF_00425811","YP_001570257.1",109,,"dsDNA mimic protein, highly acidic",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.122","SARI_00123","VBISalEnt13497_0122","PATRIC.41514.7.NC_010067.CDS.118018.119727.fwd","PATRIC","CDS",118018,119727,1710,"+","FIG00139433","PLF_590_00002016","PGF_00006232","YP_001569218.1",569,,"Formate hydrogenlyase subunit 5",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1148","SARI_01214","VBISalEnt13497_1148","PATRIC.41514.7.NC_010067.CDS.1180411.1181871.rev","PATRIC","CDS",1180411,1181871,1461,"-","FIG00052605","PLF_590_00001031","PGF_10482116","YP_001570258.1",486,"cls","Cardiolipin synthase, bacterial type ClsA",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1149","SARI_01215","VBISalEnt13497_1149","PATRIC.41514.7.NC_010067.CDS.1182014.1182187.fwd","PATRIC","CDS",1182014,1182187,174,"+","FIG00510409","PLF_590_00003464","PGF_00359454","YP_001570259.1",57,,"hypothetical protein",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1150","SARI_01216","VBISalEnt13497_1150","PATRIC.41514.7.NC_010067.CDS.1182231.1182527.rev","PATRIC","CDS",1182231,1182527,297,"-","FIG00001428","PLF_590_00002231","PGF_00668579","YP_001570260.1",98,,"YciL protein",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1151","SARI_01217","VBISalEnt13497_1151","PATRIC.41514.7.NC_010067.CDS.1182751.1183473.fwd","PATRIC","CDS",1182751,1183473,723,"+","FIG00038726","PLF_590_00001451","PGF_08070641","YP_001570261.1",240,,"TonB-ExbBD energy transducing system, TonB subunit",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1152","SARI_01218","VBISalEnt13497_1152","PATRIC.41514.7.NC_010067.CDS.1183543.1183944.rev","PATRIC","CDS",1183543,1183944,402,"-","FIG00002331","PLF_590_00002821","PGF_00033486","YP_001570262.1",133,,"Acyl-CoA thioesterase YciA, involved in membrane biogenesis",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1153","SARI_01219","VBISalEnt13497_1153","PATRIC.41514.7.NC_010067.CDS.1184102.1184641.rev","PATRIC","CDS",1184102,1184641,540,"-","FIG00002286","PLF_590_00001386","PGF_08092662","YP_001570263.1",179,,"Intracellular septation protein IspA",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1154","SARI_01220","VBISalEnt13497_1154","PATRIC.41514.7.NC_010067.CDS.1184698.1185441.rev","PATRIC","CDS",1184698,1185441,744,"-","FIG00002638","PLF_590_00001474","PGF_00019972","YP_001570264.1",247,,"Membrane protein YciC, linked to IspA",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1155","SARI_01221","VBISalEnt13497_1155","PATRIC.41514.7.NC_010067.CDS.1185467.1185871.rev","PATRIC","CDS",1185467,1185871,405,"-","FIG00459778","PLF_590_00003410","PGF_02935912","YP_001570265.1",134,,"Ferredoxin","GO:0005506|iron ion binding;GO:0006118|electron transport;GO:0009055|electron carrier activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1156","SARI_01222","VBISalEnt13497_1156","PATRIC.41514.7.NC_010067.CDS.1186209.1186847.fwd","PATRIC","CDS",1186209,1186847,639,"+","FIG00905622","PLF_590_00002171","PGF_00027212","YP_001570266.1",212,,"Outer membrane protein W precursor",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1157","SARI_01223","VBISalEnt13497_1157","PATRIC.41514.7.NC_010067.CDS.1186929.1187807.rev","PATRIC","CDS",1186929,1187807,879,"-","FIG00731345","PLF_590_00001313","PGF_00798173","YP_001570267.1",292,,"Manganese catalase (EC 1.11.1.6)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1158","SARI_01224","VBISalEnt13497_1158","PATRIC.41514.7.NC_010067.CDS.1187827.1188333.rev","PATRIC","CDS",1187827,1188333,507,"-","FIG00627036","PLF_590_00003391","PGF_00037976","YP_001570268.1",168,,"Protein YciE",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1159","SARI_01225","VBISalEnt13497_1159","PATRIC.41514.7.NC_010067.CDS.1188407.1188910.rev","PATRIC","CDS",1188407,1188910,504,"-","FIG01592808","PLF_590_00003472","PGF_04807308","YP_001570269.1",167,,"Stress response diiron-containing protein YciF",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1160","SARI_01227","VBISalEnt13497_1160","PATRIC.41514.7.NC_010067.CDS.1188999.1189181.rev","PATRIC","CDS",1188999,1189181,183,"-","FIG01336562","PLF_590_00000003","PGF_05980122","YP_001570271.1",60,,"Uncharacterized protein YmdF",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1161","SARI_01228","VBISalEnt13497_1161","PATRIC.41514.7.NC_010067.CDS.1189664.1190473.rev","PATRIC","CDS",1189664,1190473,810,"-","FIG00105533","PLF_590_00002889","PGF_00062023","YP_001570272.1",269,"trpA","Tryptophan synthase alpha chain (EC 4.2.1.20)","GO:0004834|tryptophan synthase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1162","SARI_01229","VBISalEnt13497_1162","PATRIC.41514.7.NC_010067.CDS.1190473.1191666.rev","PATRIC","CDS",1190473,1191666,1194,"-","FIG00116323","PLF_590_00001098","PGF_00062027","YP_001570273.1",397,,"Tryptophan synthase beta chain (EC 4.2.1.20)","GO:0004834|tryptophan synthase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1163","SARI_01230","VBISalEnt13497_1163","PATRIC.41514.7.NC_010067.CDS.1191676.1193034.rev","PATRIC","CDS",1191676,1193034,1359,"-","FIG00023726","PLF_590_00003467","PGF_00014053","YP_001570274.1",452,,"Indole-3-glycerol phosphate synthase (EC 4.1.1.48) / Phosphoribosylanthranilate isomerase (EC 5.3.1.24)","GO:0004425|indole-3-glycerol-phosphate synthase activity;GO:0004640|phosphoribosylanthranilate isomerase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1164","SARI_01231","VBISalEnt13497_1164","PATRIC.41514.7.NC_010067.CDS.1193038.1194633.rev","PATRIC","CDS",1193038,1194633,1596,"-","FIG00017466","PLF_590_00000258","PGF_00056759","YP_001570275.1",531,,"Anthranilate synthase, amidotransferase component (EC 4.1.3.27) / Anthranilate phosphoribosyltransferase (EC 2.4.2.18)","GO:0004048|anthranilate phosphoribosyltransferase activity;GO:0004049|anthranilate synthase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1165","SARI_01232","VBISalEnt13497_1165","PATRIC.41514.7.NC_010067.CDS.1194633.1196195.rev","PATRIC","CDS",1194633,1196195,1563,"-","FIG00011663","PLF_590_00000176","PGF_00056814","YP_001570276.1",520,,"Anthranilate synthase, aminase component (EC 4.1.3.27)","GO:0004049|anthranilate synthase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1166","SARI_01233","VBISalEnt13497_1166","PATRIC.41514.7.NC_010067.CDS.1196490.1197338.fwd","PATRIC","CDS",1196490,1197338,849,"+","FIG00031715","PLF_590_00001209","PGF_01737397","YP_001570277.1",282,,"FIG00031715: Predicted metal-dependent phosphoesterases (PHP family)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1167","SARI_01234","VBISalEnt13497_1167","PATRIC.41514.7.NC_010067.CDS.1197346.1197966.fwd","PATRIC","CDS",1197346,1197966,621,"+","FIG01280380","PLF_590_00001912","PGF_00054323","YP_001570278.1",206,,"YciO protein, TsaC/YrdC paralog",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.123","SARI_00124","VBISalEnt13497_0123","PATRIC.41514.7.NC_010067.CDS.119737.120279.fwd","PATRIC","CDS",119737,120279,543,"+","FIG00004824","PLF_590_00002400","PGF_08056783","YP_001569219.1",180,,"Formate hydrogenlyase subunit 6",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1168","SARI_01235","VBISalEnt13497_1168","PATRIC.41514.7.NC_010067.CDS.1198025.1198705.rev","PATRIC","CDS",1198025,1198705,681,"-","FIG01306568","PLF_590_00006921","PGF_00839140","YP_001570279.1",226,,"Transposase InsO for insertion sequence element IS911",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1169","SARI_01236","VBISalEnt13497_1169","PATRIC.41514.7.NC_010067.CDS.1198782.1199033.rev","PATRIC","CDS",1198782,1199033,252,"-","FIG01306568","PLF_590_00020765","PGF_00681362","YP_001570280.1",83,,"Transposase InsN for insertion sequence element IS911",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1170","SARI_01238","VBISalEnt13497_1170","PATRIC.41514.7.NC_010067.CDS.1199443.1199664.fwd","PATRIC","CDS",1199443,1199664,222,"+","FIG00638284","PLF_590_00018542","PGF_00193509","YP_001570282.1",73,,"hypothetical protein",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1171","SARI_01240","VBISalEnt13497_1171","PATRIC.41514.7.NC_010067.CDS.1199633.1199845.rev","PATRIC","CDS",1199633,1199845,213,"-","FIG00638284","PLF_590_00006556","PGF_01000105","YP_001570283.1",70,,"Mobile element protein",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1172","SARI_01239","VBISalEnt13497_1172","PATRIC.41514.7.NC_010067.CDS.1199876.1200106.fwd","PATRIC","CDS",1199876,1200106,231,"+","FIG00638284","PLF_590_00017745","PGF_03300296","YP_001570284.1",76,,"hypothetical protein",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1173","SARI_01241","VBISalEnt13497_1173","PATRIC.41514.7.NC_010067.CDS.1200314.1201189.fwd","PATRIC","CDS",1200314,1201189,876,"+","FIG00869624","PLF_590_00003550","PGF_00048829","YP_001570285.1",291,,"LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1174","SARI_01242","VBISalEnt13497_1174","PATRIC.41514.7.NC_010067.CDS.1201284.1201874.rev","PATRIC","CDS",1201284,1201874,591,"-","FIG00000641","PLF_590_00001444","PGF_00418243","YP_001570286.1",196,,"Cob(I)alamin adenosyltransferase (EC 2.5.1.17)","GO:0008817|cob(I)yrinic acid a,c-diamide adenosyltransferase activity"
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1175","SARI_01243","VBISalEnt13497_1175","PATRIC.41514.7.NC_010067.CDS.1201871.1202632.rev","PATRIC","CDS",1201871,1202632,762,"-","FIG00553873","PLF_590_00003285","PGF_03871537","YP_001570287.1",253,,"Putative oxidoreductase",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.124","SARI_00125","VBISalEnt13497_0124","PATRIC.41514.7.NC_010067.CDS.120279.121046.fwd","PATRIC","CDS",120279,121046,768,"+","FIG00003428","PLF_590_00001049","PGF_08148810","YP_001569220.1",255,,"Formate hydrogenlyase subunit 7",
"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980","41514.7","NC_010067","fig|41514.7.peg.1176","SARI_01244","VBISalEnt13497_1176","PATRIC.41514.7.NC_010067.CDS.1202870.1203916.fwd","PATRIC","CDS",1202870,1203916,1047,"+","FIG01058810","PLF_590_00000149","PGF_03850442","YP_001570288.1",348,,"Possible protease sohB (EC 3.4.21.-)",
