Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000173","fig|1432553.3.peg.950",,"VBIKlePne324977_0950","PATRIC.1432553.3.CBWL010000173.CDS.5567.5686.fwd","PATRIC","CDS",5567,5686,120,"+",,"PLF_570_00006241","PGF_12805119","CDL14068.1",39,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000173","fig|1432553.3.peg.951",,"VBIKlePne324977_0951","PATRIC.1432553.3.CBWL010000173.CDS.5870.6289.rev","PATRIC","CDS",5870,6289,420,"-","FIG01308690","PLF_570_00000019","PGF_02750511","CDL14069.1",139,,"Acid shock protein precursor",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000173","fig|1432553.3.peg.952",,"VBIKlePne324977_0952","PATRIC.1432553.3.CBWL010000173.CDS.6454.7641.rev","PATRIC","CDS",6454,7641,1188,"-","FIG00229345","PLF_570_00001240","PGF_04431830","CDL14070.1",395,,"Thermostable carboxypeptidase 1 (EC 3.4.17.19)",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000174","fig|1432553.3.peg.955",,"VBIKlePne324977_0955","PATRIC.1432553.3.CBWL010000174.CDS.1064.1285.fwd","PATRIC","CDS",1064,1285,222,"+","FIG00005705","PLF_570_00004555","PGF_00242417","CDL14073.1",73,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000174","fig|1432553.3.peg.956",,"VBIKlePne324977_0956","PATRIC.1432553.3.CBWL010000174.CDS.1574.2284.fwd","PATRIC","CDS",1574,2284,711,"+","FIG01956123","PLF_570_00005728","PGF_00006821","CDL14074.1",236,,"GGDEF domain protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000174","fig|1432553.3.peg.957",,"VBIKlePne324977_0957","PATRIC.1432553.3.CBWL010000174.CDS.2445.3278.rev","PATRIC","CDS",2445,3278,834,"-","FIG00510130","PLF_570_00005733","PGF_00039164","CDL14075.1",277,,"Uncharacterized transcriptional regulator YijO, AraC family",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000174","fig|1432553.3.peg.954",,"VBIKlePne324977_0954","PATRIC.1432553.3.CBWL010000174.CDS.255.971.fwd","PATRIC","CDS",255,971,717,"+","FIG00005705","PLF_570_00005813","PGF_03981318","CDL14072.1",238,,"Ferric iron ABC transporter, ATP-binding protein","GO:0005524|ATP binding;GO:0016887|ATPase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000174","fig|1432553.3.peg.958",,"VBIKlePne324977_0958","PATRIC.1432553.3.CBWL010000174.CDS.3541.4308.fwd","PATRIC","CDS",3541,4308,768,"+","FIG00975822","PLF_570_00005725","PGF_00403155","CDL14076.1",255,,"phytanoyl-CoA dioxygenase",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000174","fig|1432553.3.peg.959",,"VBIKlePne324977_0959","PATRIC.1432553.3.CBWL010000174.CDS.4322.4663.rev","PATRIC","CDS",4322,4663,342,"-","FIG00731566","PLF_570_00005717","PGF_00029475","CDL14077.1",113,,"PTS system, fructose-like IIB component FrwD",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000174","fig|1432553.3.peg.960",,"VBIKlePne324977_0960","PATRIC.1432553.3.CBWL010000174.CDS.4679.5554.rev","PATRIC","CDS",4679,5554,876,"-","FIG00000721","PLF_570_00005731","PGF_08333365","CDL14078.1",291,,"Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)","GO:0043365|[formate-C-acetyltransferase]-activating enzyme activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000174","fig|1432553.3.peg.961",,"VBIKlePne324977_0961","PATRIC.1432553.3.CBWL010000174.CDS.5520.5870.rev","PATRIC","CDS",5520,5870,351,"-","FIG00002541","PLF_570_00005664","PGF_06513690","CDL14079.1",116,,"Pyruvate formate-lyase (EC 2.3.1.54)","GO:0008861|formate C-acetyltransferase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000174","fig|1432553.3.peg.953",,"VBIKlePne324977_0953","PATRIC.1432553.3.CBWL010000174.CDS.8.253.fwd","PATRIC","CDS",8,253,246,"+","FIG00006997","PLF_570_00005798","PGF_00004481","CDL14071.1",81,,"Ferric iron ABC transporter, permease protein","GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000175","fig|1432553.3.peg.965",,"VBIKlePne324977_0965","PATRIC.1432553.3.CBWL010000175.CDS.1502.2185.rev","PATRIC","CDS",1502,2185,684,"-","FIG00001385","PLF_570_00002935","PGF_01466819","CDL14083.1",227,,"N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000175","fig|1432553.3.peg.962",,"VBIKlePne324977_0962","PATRIC.1432553.3.CBWL010000175.CDS.217.402.fwd","PATRIC","CDS",217,402,186,"+","FIG00002129","PLF_570_00003063","PGF_00016263","CDL14080.1",61,,"L-threonine kinase in B12 biosynthesis (EC 2.7.1.177)",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000175","fig|1432553.3.peg.963",,"VBIKlePne324977_0963","PATRIC.1432553.3.CBWL010000175.CDS.389.853.rev","PATRIC","CDS",389,853,465,"-","FIG00000863","PLF_570_00002572","PGF_05579323","CDL14081.1",154,,"L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)","GO:0048472|threonine-phosphate decarboxylase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000175","fig|1432553.3.peg.964",,"VBIKlePne324977_0964","PATRIC.1432553.3.CBWL010000175.CDS.927.1484.rev","PATRIC","CDS",927,1484,558,"-","FIG00000863","PLF_570_00002572","PGF_05579323","CDL14082.1",185,,"L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)","GO:0048472|threonine-phosphate decarboxylase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.975",,"VBIKlePne324977_0975","PATRIC.1432553.3.CBWL010000176.CDS.10342.10548.rev","PATRIC","CDS",10342,10548,207,"-",,"PLF_570_00009993","PGF_12887047","CDL14093.1",68,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.976",,"VBIKlePne324977_0976","PATRIC.1432553.3.CBWL010000176.CDS.11405.11785.fwd","PATRIC","CDS",11405,11785,381,"+",,"PLF_570_00008934","PGF_06348328","CDL14094.1",126,,"hypothetical protein APECO1_2271",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.977",,"VBIKlePne324977_0977","PATRIC.1432553.3.CBWL010000176.CDS.13615.14775.rev","PATRIC","CDS",13615,14775,1161,"-",,"PLF_570_00009867","PGF_08225224","CDL14095.1",386,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.978",,"VBIKlePne324977_0978","PATRIC.1432553.3.CBWL010000176.CDS.14965.15780.rev","PATRIC","CDS",14965,15780,816,"-","FIG01045674","PLF_570_00008208","PGF_07212829","CDL14096.1",271,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.979",,"VBIKlePne324977_0979","PATRIC.1432553.3.CBWL010000176.CDS.16172.17281.fwd","PATRIC","CDS",16172,17281,1110,"+","FIG01288841","PLF_570_00004207","PGF_00846597","CDL14097.1",369,,"Uncharacterized UPF0118 membrane protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.968",,"VBIKlePne324977_0968","PATRIC.1432553.3.CBWL010000176.CDS.1630.1923.fwd","PATRIC","CDS",1630,1923,294,"+","FIG00002927","PLF_570_00001583","PGF_03824105","CDL14086.1",97,,"UPF0352 protein YejL",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.980",,"VBIKlePne324977_0980","PATRIC.1432553.3.CBWL010000176.CDS.17456.17893.fwd","PATRIC","CDS",17456,17893,438,"+","FIG01310381","PLF_570_00002170","PGF_00038829","CDL14098.1",145,,"Proteinase inhibitor I11, ecotin precursor",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.981",,"VBIKlePne324977_0981","PATRIC.1432553.3.CBWL010000176.CDS.18013.19647.rev","PATRIC","CDS",18013,19647,1635,"-",,"PLF_570_00002579","PGF_00018971","CDL14099.1",544,,"Malate:quinone oxidoreductase (EC 1.1.5.4)","GO:0008924|malate dehydrogenase (quinone) activity;GO:0008924|malate dehydrogenase (menaquinone) activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.969",,"VBIKlePne324977_0969","PATRIC.1432553.3.CBWL010000176.CDS.1984.3699.fwd","PATRIC","CDS",1984,3699,1716,"+","FIG00001881","PLF_570_00001411","PGF_00014144","CDL14087.1",571,,"Inner membrane protein YejM, alkaline phosphatase superfamily",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.982",,"VBIKlePne324977_0982","PATRIC.1432553.3.CBWL010000176.CDS.20007.20453.fwd","PATRIC","CDS",20007,20453,447,"+","FIG00005216","PLF_570_00001237","PGF_08030327","CDL14100.1",148,,"Sulfate permease","GO:0005215|transporter activity;GO:0006810|transport;GO:0006813|potassium ion transport;GO:0008324|cation transmembrane transporter activity;GO:0015137|citrate transmembrane transporter activity;GO:0015746|citrate transport;GO:0016021|integral to membrane"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.983",,"VBIKlePne324977_0983","PATRIC.1432553.3.CBWL010000176.CDS.20548.21168.fwd","PATRIC","CDS",20548,21168,621,"+","FIG00005216","PLF_570_00001237","PGF_08030327","CDL14101.1",206,,"Sulfate permease","GO:0005215|transporter activity;GO:0006810|transport;GO:0006813|potassium ion transport;GO:0008324|cation transmembrane transporter activity;GO:0015137|citrate transmembrane transporter activity;GO:0015746|citrate transport;GO:0016021|integral to membrane"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.984",,"VBIKlePne324977_0984","PATRIC.1432553.3.CBWL010000176.CDS.21131.22567.rev","PATRIC","CDS",21131,22567,1437,"-","FIG00437800","PLF_570_00001449","PGF_04560429","CDL14102.1",478,,"Mg/Co/Ni transporter MgtE, CBS domain-containing",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.985",,"VBIKlePne324977_0985","PATRIC.1432553.3.CBWL010000176.CDS.22718.23308.rev","PATRIC","CDS",22718,23308,591,"-","FIG00554366","PLF_570_00000416","PGF_08051432","CDL14103.1",196,,"ABC-type siderophore export system, fused ATPase and permease components",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.966",,"VBIKlePne324977_0966","PATRIC.1432553.3.CBWL010000176.CDS.33.482.fwd","PATRIC","CDS",33,482,450,"+","FIG00447785","PLF_570_00003759","PGF_01953645","CDL14084.1",149,,"Transcriptional regulator",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.970",,"VBIKlePne324977_0970","PATRIC.1432553.3.CBWL010000176.CDS.4165.4374.fwd","PATRIC","CDS",4165,4374,210,"+","FIG01333904","PLF_570_00087065","PGF_02724679","CDL14088.1",69,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.971",,"VBIKlePne324977_0971","PATRIC.1432553.3.CBWL010000176.CDS.4466.5320.fwd","PATRIC","CDS",4466,5320,855,"+","FIG01333904","PLF_570_00113633","PGF_01615525","CDL14089.1",284,,"Phage integrase",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.967",,"VBIKlePne324977_0967","PATRIC.1432553.3.CBWL010000176.CDS.502.1509.rev","PATRIC","CDS",502,1509,1008,"-","FIG00001841","PLF_570_00000484","PGF_00026349","CDL14085.1",335,,"Nucleoid-associated protein NdpA",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.972",,"VBIKlePne324977_0972","PATRIC.1432553.3.CBWL010000176.CDS.5546.5899.fwd","PATRIC","CDS",5546,5899,354,"+","FIG00638284","PLF_570_00118412","PGF_10368641","CDL14090.1",117,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.973",,"VBIKlePne324977_0973","PATRIC.1432553.3.CBWL010000176.CDS.5901.6713.fwd","PATRIC","CDS",5901,6713,813,"+","FIG00638284","PLF_570_00014867","PGF_10368641","CDL14091.1",270,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000176","fig|1432553.3.peg.974",,"VBIKlePne324977_0974","PATRIC.1432553.3.CBWL010000176.CDS.7352.9673.fwd","PATRIC","CDS",7352,9673,2322,"+","FIG01510844","PLF_570_00008746","PGF_08225224","CDL14092.1",773,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000177","fig|1432553.3.peg.987",,"VBIKlePne324977_0987","PATRIC.1432553.3.CBWL010000177.CDS.121.609.rev","PATRIC","CDS",121,609,489,"-","FIG00002609","PLF_570_00001243","PGF_10297044","CDL14105.1",162,,"Transcriptional activator RfaH",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000177","fig|1432553.3.peg.988",,"VBIKlePne324977_0988","PATRIC.1432553.3.CBWL010000177.CDS.649.768.fwd","PATRIC","CDS",649,768,120,"+",,"PLF_570_00004313","PGF_12679680","CDL14106.1",39,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000177","fig|1432553.3.peg.986",,"VBIKlePne324977_0986","PATRIC.1432553.3.CBWL010000177.CDS.8.124.fwd","PATRIC","CDS",8,124,117,"+","FIG00001713","PLF_570_00002043","PGF_00422949","CDL14104.1",38,,"Deoxyribonuclease TatD",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000178","fig|1432553.3.peg.990",,"VBIKlePne324977_0990","PATRIC.1432553.3.CBWL010000178.CDS.1493.1891.fwd","PATRIC","CDS",1493,1891,399,"+","FIG00000832","PLF_570_00001578","PGF_00064295","CDL14108.1",132,,"UPF0299 membrane protein YohJ",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000178","fig|1432553.3.peg.991",,"VBIKlePne324977_0991","PATRIC.1432553.3.CBWL010000178.CDS.1888.2583.fwd","PATRIC","CDS",1888,2583,696,"+","FIG00000822","PLF_570_00002353","PGF_00014196","CDL14109.1",231,,"Inner membrane protein YohK",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000178","fig|1432553.3.peg.989",,"VBIKlePne324977_0989","PATRIC.1432553.3.CBWL010000178.CDS.201.1112.rev","PATRIC","CDS",201,1112,912,"-","FIG00001415","PLF_570_00001009","PGF_00413340","CDL14107.1",303,,"tRNA-dihydrouridine(16) synthase",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.994",,"VBIKlePne324977_0994","PATRIC.1432553.3.CBWL010000179.CDS.1560.2354.rev","PATRIC","CDS",1560,2354,795,"-","FIG01306568","PLF_570_00005111","PGF_09978608","CDL14112.1",264,,"Transposase",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.992",,"VBIKlePne324977_0992","PATRIC.1432553.3.CBWL010000179.CDS.2.439.fwd","PATRIC","CDS",2,439,438,"+","FIG00072588","PLF_570_00004702","PGF_00051000","CDL14110.1",145,,"Sensory protein kinase PcoS (EC 2.7.13.3)","GO:0004673|protein histidine kinase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.995",,"VBIKlePne324977_0995","PATRIC.1432553.3.CBWL010000179.CDS.2365.2856.rev","PATRIC","CDS",2365,2856,492,"-","FIG01306568","PLF_570_00006869","PGF_09978608","CDL14113.1",163,,"Transposase",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.996",,"VBIKlePne324977_0996","PATRIC.1432553.3.CBWL010000179.CDS.3296.3751.fwd","PATRIC","CDS",3296,3751,456,"+",,"PLF_570_00005104","PGF_01427545","CDL14114.1",151,,"Aquaporin Z",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.997",,"VBIKlePne324977_0997","PATRIC.1432553.3.CBWL010000179.CDS.3802.4299.rev","PATRIC","CDS",3802,4299,498,"-","FIG01272034","PLF_570_00005288","PGF_10519603","CDL14115.1",165,,"Acetyltransferase, GNAT family",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.998",,"VBIKlePne324977_0998","PATRIC.1432553.3.CBWL010000179.CDS.4631.4957.fwd","PATRIC","CDS",4631,4957,327,"+","FIG01124301","PLF_570_00055790","PGF_00065208","CDL14116.1",108,,"Arsenical resistance operon repressor","GO:0003700|transcription factor activity;GO:0005622|intracellular"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.999",,"VBIKlePne324977_0999","PATRIC.1432553.3.CBWL010000179.CDS.5225.5668.fwd","PATRIC","CDS",5225,5668,444,"+","FIG00034200","PLF_570_00004756","PGF_02300293","CDL14117.1",147,,"Arsenic resistance protein ArsH",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.1000",,"VBIKlePne324977_1000","PATRIC.1432553.3.CBWL010000179.CDS.5707.6222.fwd","PATRIC","CDS",5707,6222,516,"+","FIG00732227","PLF_570_00005103","PGF_00896280","CDL14118.1",171,,"RNA polymerase ECF-type sigma factor",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.1001",,"VBIKlePne324977_1001","PATRIC.1432553.3.CBWL010000179.CDS.6298.6660.fwd","PATRIC","CDS",6298,6660,363,"+","FIG00003912","PLF_570_00005042","PGF_06984722","CDL14119.1",120,,"Asenic metallochaperone ArsD, transfers trivalent metalloids to ArsAB pump",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.993",,"VBIKlePne324977_0993","PATRIC.1432553.3.CBWL010000179.CDS.655.1089.fwd","PATRIC","CDS",655,1089,435,"+","FIG01319672","PLF_570_00115896","PGF_00419595","CDL14111.1",144,,"Copper-binding protein PcoE",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.1002",,"VBIKlePne324977_1002","PATRIC.1432553.3.CBWL010000179.CDS.6679.8019.fwd","PATRIC","CDS",6679,8019,1341,"+","FIG00003088","PLF_570_00005059","PGF_08102229","CDL14120.1",446,,"Arsenite/antimonite pump-driving ATPase ArsA (EC 3.6.3.16)","GO:0015446|arsenite-transmembrane transporting ATPase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.1003",,"VBIKlePne324977_1003","PATRIC.1432553.3.CBWL010000179.CDS.8049.8435.fwd","PATRIC","CDS",8049,8435,387,"+","FIG00003088","PLF_570_00005093","PGF_08102229","CDL14121.1",128,,"Arsenite/antimonite pump-driving ATPase ArsA (EC 3.6.3.16)","GO:0015446|arsenite-transmembrane transporting ATPase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.1004",,"VBIKlePne324977_1004","PATRIC.1432553.3.CBWL010000179.CDS.8557.9093.fwd","PATRIC","CDS",8557,9093,537,"+","FIG00731400","PLF_570_00005012","PGF_00132635","CDL14122.1",178,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.1005",,"VBIKlePne324977_1005","PATRIC.1432553.3.CBWL010000179.CDS.9126.9551.rev","PATRIC","CDS",9126,9551,426,"-","FIG00000770","PLF_570_00004415","PGF_08060212","CDL14123.1",141,,"Arsenate reductase (EC 1.20.4.1) glutaredoxin-coupled, glutaredoxin-like family","GO:0008794|arsenate reductase (glutaredoxin) activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000179","fig|1432553.3.peg.1006",,"VBIKlePne324977_1006","PATRIC.1432553.3.CBWL010000179.CDS.9564.10319.rev","PATRIC","CDS",9564,10319,756,"-","FIG00081580","PLF_570_00000021","PGF_10506796","CDL14124.1",251,,"Arsenite/antimonite:H+ antiporter ArsB",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000180","fig|1432553.3.peg.1009",,"VBIKlePne324977_1009","PATRIC.1432553.3.CBWL010000180.CDS.1600.1761.rev","PATRIC","CDS",1600,1761,162,"-","FIG00026137","PLF_570_00004422","PGF_00067188","CDL14127.1",53,,"Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)","GO:0004073|aspartate-semialdehyde dehydrogenase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000180","fig|1432553.3.peg.1007",,"VBIKlePne324977_1007","PATRIC.1432553.3.CBWL010000180.CDS.169.606.fwd","PATRIC","CDS",169,606,438,"+","FIG00004587","PLF_570_00004156","PGF_00330519","CDL14125.1",145,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000180","fig|1432553.3.peg.1010",,"VBIKlePne324977_1010","PATRIC.1432553.3.CBWL010000180.CDS.2082.2639.fwd","PATRIC","CDS",2082,2639,558,"+","FIG00906075","PLF_570_00004572","PGF_03320197","CDL14128.1",185,,"Transcriptional regulator, HxlR family",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000180","fig|1432553.3.peg.1008",,"VBIKlePne324977_1008","PATRIC.1432553.3.CBWL010000180.CDS.644.1636.rev","PATRIC","CDS",644,1636,993,"-","FIG00026137","PLF_570_00004422","PGF_00067188","CDL14126.1",330,,"Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)","GO:0004073|aspartate-semialdehyde dehydrogenase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000181","fig|1432553.3.peg.1011",,"VBIKlePne324977_1011","PATRIC.1432553.3.CBWL010000181.CDS.545.1351.rev","PATRIC","CDS",545,1351,807,"-","FIG00047509","PLF_570_00001444","PGF_05366548","CDL14129.1",268,,"Methionine ABC transporter substrate-binding protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000182","fig|1432553.3.peg.1012",,"VBIKlePne324977_1012","PATRIC.1432553.3.CBWL010000182.CDS.307.1419.rev","PATRIC","CDS",307,1419,1113,"-","FIG00553290","PLF_570_00000207","PGF_05341679","CDL14130.1",370,,"Cellulose synthase operon protein C",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000183","fig|1432553.3.peg.1016",,"VBIKlePne324977_1016","PATRIC.1432553.3.CBWL010000183.CDS.1063.1599.fwd","PATRIC","CDS",1063,1599,537,"+","FIG01955804","PLF_570_00002538","PGF_00420903","CDL14134.1",178,,"D-arabinose-5-phosphate isomerase (EC 5.3.1.13)","GO:0019146|arabinose-5-phosphate isomerase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000183","fig|1432553.3.peg.1014",,"VBIKlePne324977_1014","PATRIC.1432553.3.CBWL010000183.CDS.298.831.fwd","PATRIC","CDS",298,831,534,"+","FIG00003289","PLF_570_00000706","PGF_00007834","CDL14132.1",177,,"Glucitol operon repressor",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000183","fig|1432553.3.peg.1015",,"VBIKlePne324977_1015","PATRIC.1432553.3.CBWL010000183.CDS.807.1070.fwd","PATRIC","CDS",807,1070,264,"+","FIG00003289","PLF_570_00000706","PGF_00007834","CDL14133.1",87,,"Glucitol operon repressor",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000183","fig|1432553.3.peg.1013",,"VBIKlePne324977_1013","PATRIC.1432553.3.CBWL010000183.CDS.82.231.fwd","PATRIC","CDS",82,231,150,"+","FIG00004789","PLF_570_00003478","PGF_00007829","CDL14131.1",49,,"Glucitol operon activator protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000184","fig|1432553.3.peg.1017",,"VBIKlePne324977_1017","PATRIC.1432553.3.CBWL010000184.CDS.34.351.fwd","PATRIC","CDS",34,351,318,"+","FIG00136447","PLF_570_00001927","PGF_02489591","CDL14135.1",105,,"Uncharacterized Nudix hydrolase NudL",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000184","fig|1432553.3.peg.1018",,"VBIKlePne324977_1018","PATRIC.1432553.3.CBWL010000184.CDS.580.1089.fwd","PATRIC","CDS",580,1089,510,"+",,"PLF_570_00000011","PGF_00016225","CDL14136.1",169,,"L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)","GO:0003941|L-serine ammonia-lyase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000185","fig|1432553.3.peg.1021",,"VBIKlePne324977_1021","PATRIC.1432553.3.CBWL010000185.CDS.1364.1954.fwd","PATRIC","CDS",1364,1954,591,"+","FIG00010738","PLF_570_00001408","PGF_04867467","CDL14139.1",196,,"Imidazole glycerol phosphate synthase amidotransferase subunit HisH",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000185","fig|1432553.3.peg.1019",,"VBIKlePne324977_1019","PATRIC.1432553.3.CBWL010000185.CDS.22.300.fwd","PATRIC","CDS",22,300,279,"+","FIG00000474","PLF_570_00001736","PGF_03811905","CDL14137.1",92,,"Histidinol-phosphate aminotransferase (EC 2.6.1.9)","GO:0004400|histidinol-phosphate transaminase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000185","fig|1432553.3.peg.1020",,"VBIKlePne324977_1020","PATRIC.1432553.3.CBWL010000185.CDS.297.1364.fwd","PATRIC","CDS",297,1364,1068,"+","FIG00001302","PLF_570_00001120","PGF_00011990","CDL14138.1",355,,"Histidinol-phosphatase (EC 3.1.3.15) / Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)","GO:0004401|histidinol-phosphatase activity;GO:0004424|imidazoleglycerol-phosphate dehydratase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000186","fig|1432553.3.peg.1022",,"VBIKlePne324977_1022","PATRIC.1432553.3.CBWL010000186.CDS.183.695.rev","PATRIC","CDS",183,695,513,"-","FIG00001020","PLF_570_00002186","PGF_03846068","CDL14140.1",170,,"Pyridoxal kinase (EC 2.7.1.35)","GO:0008478|pyridoxal kinase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000186","fig|1432553.3.peg.1023",,"VBIKlePne324977_1023","PATRIC.1432553.3.CBWL010000186.CDS.778.1740.fwd","PATRIC","CDS",778,1740,963,"+","FIG00008736","PLF_570_00003486","PGF_02617052","CDL14141.1",320,,"Transcriptional regulator of pyridoxine metabolism / Pyridoxamine phosphate aminotransferase (EC 2.6.1.54)","GO:0019163|pyridoxamine-phosphate transaminase activity"
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000187","fig|1432553.3.peg.1024",,"VBIKlePne324977_1024","PATRIC.1432553.3.CBWL010000187.CDS.281.469.rev","PATRIC","CDS",281,469,189,"-",,"PLF_570_00025915","PGF_01954885","CDL14142.1",62,,"hypothetical protein",
"Klebsiella pneumoniae IS46","1432553.3","CBWL010000187","fig|1432553.3.peg.1025",,"VBIKlePne324977_1025","PATRIC.1432553.3.CBWL010000187.CDS.785.1723.fwd","PATRIC","CDS",785,1723,939,"+","FIG00015882","PLF_570_00000234","PGF_03029632","CDL14143.1",312,,"4-hydroxybenzoate transporter",
