Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.271","UUU_02270","VBIKlePne234392_0271","PATRIC.1162296.3.AJJI01000001.CDS.268979.269983.rev","PATRIC","CDS",268979,269983,1005,"-","FIG00000084","PLF_570_00014381","PGF_02346669","EJK92929.1",334,,"Ornithine carbamoyltransferase (EC 2.1.3.3)","GO:0004585|ornithine carbamoyltransferase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.272",,"VBIKlePne234392_0272","PATRIC.1162296.3.AJJI01000001.CDS.270147.270569.fwd","PATRIC","CDS",270147,270569,423,"+","FIG00002723","PLF_570_00001518","PGF_00048539",,140,,"Ribonuclease E inhibitor RraB",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.273",,"VBIKlePne234392_0273","PATRIC.1162296.3.AJJI01000001.CDS.270628.271392.fwd","PATRIC","CDS",270628,271392,765,"+","FIG00004121","PLF_570_00002510","PGF_00413319",,254,,"tRNA-(ms[2]io[6]A)-hydroxylase",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.274",,"VBIKlePne234392_0274","PATRIC.1162296.3.AJJI01000001.CDS.271662.272165.rev","PATRIC","CDS",271662,272165,504,"-","FIG00638858","PLF_570_00003751","PGF_00766825",,167,,"Uncharacterized N-acetyltransferase YjgM",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.275","UUU_02300","VBIKlePne234392_0275","PATRIC.1162296.3.AJJI01000001.CDS.272286.275141.rev","PATRIC","CDS",272286,275141,2856,"-","FIG00000129","PLF_570_00000793","PGF_05500127","EJK92932.1",951,,"Valyl-tRNA synthetase (EC 6.1.1.9)","GO:0004832|valine-tRNA ligase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.276",,"VBIKlePne234392_0276","PATRIC.1162296.3.AJJI01000001.CDS.275141.275584.rev","PATRIC","CDS",275141,275584,444,"-","FIG00023690","PLF_570_00001684","PGF_00645831",,147,,"DNA polymerase III chi subunit (EC 2.7.7.7)","GO:0003887|DNA-directed DNA polymerase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.277","UUU_02310","VBIKlePne234392_0277","PATRIC.1162296.3.AJJI01000001.CDS.275704.277215.rev","PATRIC","CDS",275704,277215,1512,"-","FIG00000336","PLF_570_00000684","PGF_07629184","EJK92933.1",503,,"Cytosol aminopeptidase PepA (EC 3.4.11.1)","GO:0004178|leucyl aminopeptidase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.278","UUU_02320","VBIKlePne234392_0278","PATRIC.1162296.3.AJJI01000001.CDS.277605.278702.fwd","PATRIC","CDS",277605,278702,1098,"+","FIG00000988","PLF_570_00001375","PGF_08461341","EJK92934.1",365,,"Lipopolysaccharide export system permease protein LptF",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.279","UUU_02340","VBIKlePne234392_0279","PATRIC.1162296.3.AJJI01000001.CDS.278702.279784.fwd","PATRIC","CDS",278702,279784,1083,"+","FIG00000906","PLF_570_00116951","PGF_00409350","EJK92936.1",360,,"Lipopolysaccharide export system permease protein LptG",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.24","UUU_00290","VBIKlePne234392_0024","PATRIC.1162296.3.AJJI01000001.CDS.27938.29128.rev","PATRIC","CDS",27938,29128,1191,"-","FIG00002265","PLF_570_00000909","PGF_01932859","EJK92731.1",396,,"Maltodextrin ABC transporter, substrate-binding protein MdxE",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.280","UUU_02350","VBIKlePne234392_0280","PATRIC.1162296.3.AJJI01000001.CDS.279833.281335.rev","PATRIC","CDS",279833,281335,1503,"-","FIG00732193","PLF_570_00002883","PGF_00497557","EJK92937.1",500,,"Uncharacterized protein YjgR",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.281",,"VBIKlePne234392_0281","PATRIC.1162296.3.AJJI01000001.CDS.281434.282255.rev","PATRIC","CDS",281434,282255,822,"-","FIG00001893","PLF_570_00002356","PGF_00014395",,273,,"Inosose isomerase (EC 5.3.99.11)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.282","UUU_02360","VBIKlePne234392_0282","PATRIC.1162296.3.AJJI01000001.CDS.282607.284112.fwd","PATRIC","CDS",282607,284112,1506,"+","FIG01257503","PLF_570_00000399","PGF_07750068","EJK92938.1",501,,"Malonate-semialdehyde dehydrogenase [inositol] (EC 1.2.1.18)","GO:0018478|malonate-semialdehyde dehydrogenase (acetylating) activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.283",,"VBIKlePne234392_0283","PATRIC.1162296.3.AJJI01000001.CDS.284131.284940.fwd","PATRIC","CDS",284131,284940,810,"+","FIG00001409","PLF_570_00002292","PGF_00426474",,269,,"5-deoxy-glucuronate isomerase (EC 5.3.1.30)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.284",,"VBIKlePne234392_0284","PATRIC.1162296.3.AJJI01000001.CDS.286047.286904.rev","PATRIC","CDS",286047,286904,858,"-","FIG00002272","PLF_570_00000946","PGF_04175041",,285,,"Predicted transcriptional regulator of the myo-inositol catabolic operon",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.285","UUU_02390","VBIKlePne234392_0285","PATRIC.1162296.3.AJJI01000001.CDS.287056.288969.rev","PATRIC","CDS",287056,288969,1914,"-","FIG00008546","PLF_570_00001030","PGF_00426593","EJK92941.1",637,,"5-keto-2-deoxygluconokinase (EC 2.7.1.92) / uncharacterized domain","GO:0047590|5-dehydro-2-deoxygluconokinase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.286","UUU_02410","VBIKlePne234392_0286","PATRIC.1162296.3.AJJI01000001.CDS.289229.289390.rev","PATRIC","CDS",289229,289390,162,"-","FIG00732260","PLF_570_00004493","PGF_08134377","EJK92943.1",53,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.287",,"VBIKlePne234392_0287","PATRIC.1162296.3.AJJI01000001.CDS.289360.289476.rev","PATRIC","CDS",289360,289476,117,"-",,"PLF_570_00005563","PGF_01958505",,38,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.288","UUU_02400","VBIKlePne234392_0288","PATRIC.1162296.3.AJJI01000001.CDS.289475.291415.fwd","PATRIC","CDS",289475,291415,1941,"+","FIG00029868","PLF_570_00001699","PGF_00424627","EJK92942.1",646,,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase (EC 3.7.1.22)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.289","UUU_02420","VBIKlePne234392_0289","PATRIC.1162296.3.AJJI01000001.CDS.291462.292475.fwd","PATRIC","CDS",291462,292475,1014,"+","FIG00043259","PLF_570_00000588","PGF_00023555","EJK92944.1",337,,"Myo-inositol 2-dehydrogenase 1 (EC 1.1.1.18)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.25","UUU_00300","VBIKlePne234392_0025","PATRIC.1162296.3.AJJI01000001.CDS.29156.29443.fwd","PATRIC","CDS",29156,29443,288,"+","FIG00732785","PLF_570_00005473","PGF_00990180","EJK92732.1",95,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.290",,"VBIKlePne234392_0290","PATRIC.1162296.3.AJJI01000001.CDS.292517.293401.fwd","PATRIC","CDS",292517,293401,885,"+","FIG00087231","PLF_570_00000326","PGF_08095934",,294,,"Uncharacterized sugar phosphate isomerase/epimerase STM4436",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.291","UUU_02430","VBIKlePne234392_0291","PATRIC.1162296.3.AJJI01000001.CDS.293425.294324.fwd","PATRIC","CDS",293425,294324,900,"+","FIG00001357","PLF_570_00001416","PGF_00812877","EJK92945.1",299,,"Inosose dehydratase (EC 4.2.1.44)","GO:0050114|myo-inosose-2 dehydratase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.292","UUU_02460","VBIKlePne234392_0292","PATRIC.1162296.3.AJJI01000001.CDS.294468.295778.rev","PATRIC","CDS",294468,295778,1311,"-","FIG00905930","PLF_570_00000563","PGF_00008648","EJK92948.1",436,,"Glycerol-3-phosphate-binding protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.26","UUU_00310","VBIKlePne234392_0026","PATRIC.1162296.3.AJJI01000001.CDS.29499.30608.fwd","PATRIC","CDS",29499,30608,1110,"+","FIG01955932","PLF_570_00000584","PGF_10382119","EJK92733.1",369,,"Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)","GO:0015423|maltose-transporting ATPase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.293","UUU_02470","VBIKlePne234392_0293","PATRIC.1162296.3.AJJI01000001.CDS.295771.296844.rev","PATRIC","CDS",295771,296844,1074,"-","FIG00905295","PLF_570_00001234","PGF_03097747","EJK92949.1",357,,"ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron); ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.294",,"VBIKlePne234392_0294","PATRIC.1162296.3.AJJI01000001.CDS.296850.297674.rev","PATRIC","CDS",296850,297674,825,"-","FIG00001540","PLF_570_00002287","PGF_03427698",,274,,"3',5'-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.295",,"VBIKlePne234392_0295","PATRIC.1162296.3.AJJI01000001.CDS.297685.298572.rev","PATRIC","CDS",297685,298572,888,"-","FIG00732201","PLF_570_00002271","PGF_00406110",,295,,"putative SN-glycerol-3-phosphate transport system permease",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.296","UUU_02490","VBIKlePne234392_0296","PATRIC.1162296.3.AJJI01000001.CDS.298562.299446.rev","PATRIC","CDS",298562,299446,885,"-","FIG01231318","PLF_570_00002588","PGF_00023637","EJK92951.1",294,,"N-Acetyl-D-glucosamine ABC transport system, permease protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.297","UUU_02500","VBIKlePne234392_0297","PATRIC.1162296.3.AJJI01000001.CDS.299577.300596.rev","PATRIC","CDS",299577,300596,1020,"-","FIG01007502","PLF_570_00003399","PGF_00671335","EJK92952.1",339,,"Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195) @ Alcohol dehydrogenase (EC 1.1.1.1)","GO:0045551|cinnamyl-alcohol dehydrogenase activity;GO:0045551|sinapyl alcohol dehydrogenase activity;GO:0004022|alcohol dehydrogenase (NAD) activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.298","UUU_02520","VBIKlePne234392_0298","PATRIC.1162296.3.AJJI01000001.CDS.300708.302177.rev","PATRIC","CDS",300708,302177,1470,"-","FIG00005216","PLF_570_00003535","PGF_00054974","EJK92954.1",489,,"Na(+)-dependent bicarbonate transporter BicA",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.299",,"VBIKlePne234392_0299","PATRIC.1162296.3.AJJI01000001.CDS.302174.302854.rev","PATRIC","CDS",302174,302854,681,"-","FIG00023019","PLF_570_00003972","PGF_00416525",,226,,"Carbonic anhydrase, beta class (EC 4.2.1.1)","GO:0004089|carbonate dehydratase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.300","UUU_02550","VBIKlePne234392_0300","PATRIC.1162296.3.AJJI01000001.CDS.303708.304976.fwd","PATRIC","CDS",303708,304976,1269,"+","FIG01327206","PLF_570_00014571","PGF_07214360","EJK92957.1",422,,"Integrase",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.301","UUU_02570","VBIKlePne234392_0301","PATRIC.1162296.3.AJJI01000001.CDS.305331.306293.fwd","PATRIC","CDS",305331,306293,963,"+","FIG00016514","PLF_570_00006888","PGF_00414310","EJK92959.1",320,,"Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.302","UUU_02580","VBIKlePne234392_0302","PATRIC.1162296.3.AJJI01000001.CDS.306556.306741.fwd","PATRIC","CDS",306556,306741,186,"+","FIG01306568","PLF_570_00004972","PGF_00061496","EJK92960.1",61,,"Transposase InsC for insertion element IS2",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.27","UUU_00320","VBIKlePne234392_0027","PATRIC.1162296.3.AJJI01000001.CDS.30692.31981.fwd","PATRIC","CDS",30692,31981,1290,"+","FIG00001304","PLF_570_00000726","PGF_12948675","EJK92734.1",429,,"Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)","GO:0005351|sugar:hydrogen ion symporter activity;GO:0006810|transport;GO:0016020|membrane"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.303","UUU_02610","VBIKlePne234392_0303","PATRIC.1162296.3.AJJI01000001.CDS.307752.309071.fwd","PATRIC","CDS",307752,309071,1320,"+","FIG00016514","PLF_570_00014798","PGF_00414310","EJK92963.1",439,,"Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.304","UUU_02620","VBIKlePne234392_0304","PATRIC.1162296.3.AJJI01000001.CDS.309068.310885.fwd","PATRIC","CDS",309068,310885,1818,"+","FIG00000477","PLF_570_00013533","PGF_03084064","EJK92964.1",605,,"Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.305","UUU_02630","VBIKlePne234392_0305","PATRIC.1162296.3.AJJI01000001.CDS.311022.312851.fwd","PATRIC","CDS",311022,312851,1830,"+","FIG00000494","PLF_570_00087376","PGF_04563108","EJK92965.1",609,,"Type I restriction-modification system, specificity subunit S",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.306","UUU_02640","VBIKlePne234392_0306","PATRIC.1162296.3.AJJI01000001.CDS.313048.314601.fwd","PATRIC","CDS",313048,314601,1554,"+","FIG00638284","PLF_570_00036626","PGF_08225224","EJK92966.1",517,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.307",,"VBIKlePne234392_0307","PATRIC.1162296.3.AJJI01000001.CDS.315813.316289.fwd","PATRIC","CDS",315813,316289,477,"+","FIG00904518","PLF_570_00004120","PGF_12795430",,158,,"Uncharacterized protein STM4502",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.308","UUU_02670","VBIKlePne234392_0308","PATRIC.1162296.3.AJJI01000001.CDS.316508.316732.rev","PATRIC","CDS",316508,316732,225,"-",,"PLF_570_00006013","PGF_08225224","EJK92969.1",74,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.309","UUU_02680","VBIKlePne234392_0309","PATRIC.1162296.3.AJJI01000001.CDS.316825.316971.rev","PATRIC","CDS",316825,316971,147,"-",,"PLF_570_00011529","PGF_08225224","EJK92970.1",48,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.310","UUU_02700","VBIKlePne234392_0310","PATRIC.1162296.3.AJJI01000001.CDS.317808.318725.fwd","PATRIC","CDS",317808,318725,918,"+","FIG00638284","PLF_570_00011557","PGF_00072745","EJK92972.1",305,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.311","UUU_02750","VBIKlePne234392_0311","PATRIC.1162296.3.AJJI01000001.CDS.320136.321953.rev","PATRIC","CDS",320136,321953,1818,"-","FIG00000372","PLF_570_00010826","PGF_10471233","EJK92977.1",605,,"ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.28","UUU_00330","VBIKlePne234392_0028","PATRIC.1162296.3.AJJI01000001.CDS.32096.33019.fwd","PATRIC","CDS",32096,33019,924,"+","FIG00002123","PLF_570_00001438","PGF_00019087","EJK92735.1",307,,"Maltose operon periplasmic protein MalM","GO:0008643|carbohydrate transport;GO:0042597|periplasmic space"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.312","UUU_02760","VBIKlePne234392_0312","PATRIC.1162296.3.AJJI01000001.CDS.321940.323724.rev","PATRIC","CDS",321940,323724,1785,"-","FIG00131328","PLF_570_00011280","PGF_10364313","EJK92978.1",594,,"FIG131328: Predicted ATP-dependent endonuclease of the OLD family",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.313",,"VBIKlePne234392_0313","PATRIC.1162296.3.AJJI01000001.CDS.324280.325155.fwd","PATRIC","CDS",324280,325155,876,"+","FIG01308994","PLF_570_00006890","PGF_00065497",,291,,"Uncharacterized protein YeeP",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.314",,"VBIKlePne234392_0314","PATRIC.1162296.3.AJJI01000001.CDS.325399.326115.fwd","PATRIC","CDS",325399,326115,717,"+","FIG01374966","PLF_570_00036596","PGF_08225224",,238,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.315","UUU_02820","VBIKlePne234392_0315","PATRIC.1162296.3.AJJI01000001.CDS.326430.326603.fwd","PATRIC","CDS",326430,326603,174,"+","FIG01221637","PLF_570_00009133","PGF_05131968","EJK92984.1",57,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.316",,"VBIKlePne234392_0316","PATRIC.1162296.3.AJJI01000001.CDS.326768.327148.fwd","PATRIC","CDS",326768,327148,381,"+",,"PLF_570_00011599","PGF_08225224",,126,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.317",,"VBIKlePne234392_0317","PATRIC.1162296.3.AJJI01000001.CDS.327268.328089.fwd","PATRIC","CDS",327268,328089,822,"+","FIG00638284","PLF_570_00005652","PGF_00064344",,273,,"UPF0380 proteins YafZ and homologs",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.318",,"VBIKlePne234392_0318","PATRIC.1162296.3.AJJI01000001.CDS.328120.328560.fwd","PATRIC","CDS",328120,328560,441,"+","FIG01340760","PLF_570_00005751","PGF_00060250",,146,,"Antirestriction protein klcA",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.319","UUU_02850","VBIKlePne234392_0319","PATRIC.1162296.3.AJJI01000001.CDS.328692.329732.fwd","PATRIC","CDS",328692,329732,1041,"+","FIG01306568","PLF_570_00009745","PGF_00013736","EJK92987.1",346,,"ISSod13, transposase",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.320",,"VBIKlePne234392_0320","PATRIC.1162296.3.AJJI01000001.CDS.330024.330323.fwd","PATRIC","CDS",330024,330323,300,"+","FIG00037431","PLF_570_00007409","PGF_10454652",,99,,"UPF0758 family protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.321",,"VBIKlePne234392_0321","PATRIC.1162296.3.AJJI01000001.CDS.330391.330675.fwd","PATRIC","CDS",330391,330675,285,"+",,"PLF_570_00006260","PGF_00067327",,94,,"YfjZ protein (antitoxin to YpjF)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.322",,"VBIKlePne234392_0322","PATRIC.1162296.3.AJJI01000001.CDS.330765.331037.fwd","PATRIC","CDS",330765,331037,273,"+",,"PLF_570_00010917","PGF_00067404",,90,,"YpjF toxin protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.323","UUU_02870","VBIKlePne234392_0323","PATRIC.1162296.3.AJJI01000001.CDS.331292.332299.fwd","PATRIC","CDS",331292,332299,1008,"+","FIG01559644","PLF_570_00006140","PGF_00410361","EJK92989.1",335,,"putative restriction endonuclease",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.29",,"VBIKlePne234392_0029","PATRIC.1162296.3.AJJI01000001.CDS.33207.33704.fwd","PATRIC","CDS",33207,33704,498,"+","FIG00001158","PLF_570_00002536","PGF_00417843",,165,,"Chorismate--pyruvate lyase (EC 4.1.3.40)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.324","UUU_02880","VBIKlePne234392_0324","PATRIC.1162296.3.AJJI01000001.CDS.332651.332932.fwd","PATRIC","CDS",332651,332932,282,"+","FIG01306568","PLF_570_00008488","PGF_07149575","EJK92990.1",93,,"Transposase, IS3/IS911 family",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.325","UUU_02900","VBIKlePne234392_0325","PATRIC.1162296.3.AJJI01000001.CDS.332953.333582.fwd","PATRIC","CDS",332953,333582,630,"+","FIG01306568","PLF_570_00000068","PGF_01000105","EJK92992.1",209,,"Mobile element protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.30",,"VBIKlePne234392_0030","PATRIC.1162296.3.AJJI01000001.CDS.33717.34583.fwd","PATRIC","CDS",33717,34583,867,"+",,"PLF_570_00001026","PGF_00423927",,288,,"4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.31","UUU_00360","VBIKlePne234392_0031","PATRIC.1162296.3.AJJI01000001.CDS.34632.37055.rev","PATRIC","CDS",34632,37055,2424,"-","FIG00001327","PLF_570_00000284","PGF_00008595","EJK92738.1",807,,"Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)","GO:0004366|glycerol-3-phosphate O-acyltransferase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.4","UUU_00110","VBIKlePne234392_0004","PATRIC.1162296.3.AJJI01000001.CDS.3631.4950.fwd","PATRIC","CDS",3631,4950,1320,"+","FIG00000818","PLF_570_00000470","PGF_05837052","EJK92713.1",439,,"Isocitrate lyase (EC 4.1.3.1)","GO:0004451|isocitrate lyase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.32",,"VBIKlePne234392_0032","PATRIC.1162296.3.AJJI01000001.CDS.37184.37552.fwd","PATRIC","CDS",37184,37552,369,"+","FIG00229216","PLF_570_00001692","PGF_08331244",,122,,"Diacylglycerol kinase (EC 2.7.1.107)","GO:0004143|diacylglycerol kinase activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.33",,"VBIKlePne234392_0033","PATRIC.1162296.3.AJJI01000001.CDS.37705.38283.fwd","PATRIC","CDS",37705,38283,579,"+","FIG00000510","PLF_570_00002448","PGF_03810679",,192,,"SOS-response repressor and protease LexA (EC 3.4.21.88)","GO:0008992|repressor LexA activity"
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.34","UUU_00390","VBIKlePne234392_0034","PATRIC.1162296.3.AJJI01000001.CDS.38353.39669.fwd","PATRIC","CDS",38353,39669,1317,"+","FIG00634291","PLF_570_00001078","PGF_03131321","EJK92741.1",438,,"DNA-damage-inducible protein F",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.35",,"VBIKlePne234392_0035","PATRIC.1162296.3.AJJI01000001.CDS.39689.39838.rev","PATRIC","CDS",39689,39838,150,"-","FIG00638284","PLF_570_00004359","PGF_01958294",,49,,"hypothetical protein",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.36","UUU_00400","VBIKlePne234392_0036","PATRIC.1162296.3.AJJI01000001.CDS.39904.40113.fwd","PATRIC","CDS",39904,40113,210,"+","FIG00732231","PLF_570_00001582","PGF_10328292","EJK92742.1",69,,"UPF0337 protein YjbJ",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.37",,"VBIKlePne234392_0037","PATRIC.1162296.3.AJJI01000001.CDS.40209.40724.rev","PATRIC","CDS",40209,40724,516,"-","FIG00000479","PLF_570_00001270","PGF_00067547",,171,,"Zinc uptake regulation protein Zur",
"Klebsiella pneumoniae subsp. pneumoniae DSM 30104","1162296.3","AJJI01000001","fig|1162296.3.peg.38",,"VBIKlePne234392_0038","PATRIC.1162296.3.AJJI01000001.CDS.40723.40881.fwd","PATRIC","CDS",40723,40881,159,"+",,"PLF_570_00004787","PGF_10482415",,52,,"hypothetical protein",
